ZIP Code,GEOID10,CLASSFP10,MTFCC10,FUNCSTAT10,Land Area,Water Area,Latitude,Longitude
29437,29437,B5,G6350,S,241230567,679500,+33.1399944,-080.4317565
29438,29438,B5,G6350,S,194541246,47744004,+32.5659327,-080.3217298
29439,29439,B5,G6350,S,7531343,2075597,+32.6479974,-079.9600787
29440,29440,B5,G6350,S,1354314571,131844753,+33.3811102,-079.3297599
29445,29445,B5,G6350,S,151289584,9490177,+32.9974379,-079.9665805
29446,29446,B5,G6350,S,439557200,61246359,+32.6306675,-080.5515098
29448,29448,B5,G6350,S,125410911,897965,+33.2555366,-080.4527744
29449,29449,B5,G6350,S,207595294,26269587,+32.7003860,-080.2870087
29450,29450,B5,G6350,S,374119483,5336629,+33.0659355,-079.7841974
29451,29451,B5,G6350,S,25927727,16893052,+32.8226108,-079.7545813
29452,29452,B5,G6350,S,148813073,15523411,+32.6779515,-080.4614682
29453,29453,B5,G6350,S,359396984,2700686,+33.2255920,-079.6427815
29455,29455,B5,G6350,S,278151084,28496122,+32.5900021,-080.2006094
29456,29456,B5,G6350,S,47224494,99320,+32.9858772,-080.1154399
29458,29458,B5,G6350,S,427932083,70828901,+33.0931662,-079.4613336
29461,29461,B5,G6350,S,421482958,28645998,+33.1597840,-080.0075392
29464,29464,B5,G6350,S,77071838,18458835,+32.8166993,-079.8582223
29466,29466,B5,G6350,S,76050553,10343469,+32.8777584,-079.7920128
29468,29468,B5,G6350,S,193491012,94819439,+33.4291752,-080.0568745
29469,29469,B5,G6350,S,56895195,52241589,+33.2578632,-080.0563702
29470,29470,B5,G6350,S,217604349,1335637,+32.8269348,-080.2537256
29471,29471,B5,G6350,S,108022378,135242,+33.1926543,-080.6704791
29472,29472,B5,G6350,S,480663601,2288300,+33.0546426,-080.3253274
29474,29474,B5,G6350,S,290792411,284004,+32.8842584,-080.5238376
29475,29475,B5,G6350,S,277756913,362532,+32.9572638,-080.8064802
29477,29477,B5,G6350,S,286895543,761752,+33.1631689,-080.5652098
29479,29479,B5,G6350,S,241057969,2867740,+33.3806007,-079.8905635
29481,29481,B5,G6350,S,231214229,243392,+33.1085293,-080.8004810
67340,67340,B5,G6350,S,2026126,0,+37.0596168,-095.7132600
67341,67341,B5,G6350,S,57295855,857836,+37.3443696,-095.4283556
67342,67342,B5,G6350,S,187592107,1154857,+37.0595344,-095.3573012
67344,67344,B5,G6350,S,447388511,7947450,+37.2874693,-095.9538982
67345,67345,B5,G6350,S,113076031,1192982,+37.3776842,-096.1993425
67346,67346,B5,G6350,S,298841651,2765422,+37.3238062,-096.4309516
67347,67347,B5,G6350,S,150196587,1722588,+37.1544020,-095.9515470
67349,67349,B5,G6350,S,603399569,5874367,+37.4944028,-096.2979160
67351,67351,B5,G6350,S,110460027,185570,+37.1435555,-095.5689373
51458,51458,B5,G6350,S,244947430,121234,+42.3263749,-095.2353075
51459,51459,B5,G6350,S,1355933,0,+42.0452207,-094.6379570
15458,15458,B5,G6350,S,40540935,0,+39.8901249,-079.8511714
15459,15459,B5,G6350,S,86423059,1011424,+39.7809695,-079.4855006
15460,15460,B5,G6350,S,1083960,181956,+39.8079663,-079.9071682
15461,15461,B5,G6350,S,27348472,619789,+39.8426783,-079.8999639
15462,15462,B5,G6350,S,3657342,0,+40.0642953,-079.3787025
15463,15463,B5,G6350,S,816354,0,+39.9655634,-079.8998335
15464,15464,B5,G6350,S,119073947,1405532,+39.9301377,-079.4362017
15466,15466,B5,G6350,S,1105419,363119,+40.0746124,-079.8917968
15467,15467,B5,G6350,S,2590352,385151,+39.7847987,-079.9260682
15468,15468,B5,G6350,S,26011599,26824,+39.9501118,-079.8325700
15469,15469,B5,G6350,S,87942222,276920,+40.0098151,-079.4183990
15470,15470,B5,G6350,S,81705148,491574,+39.8671536,-079.5320176
15472,15472,B5,G6350,S,630504,0,+39.9193729,-079.7168505
15473,15473,B5,G6350,S,60371573,445418,+40.0545795,-079.8231525
15474,15474,B5,G6350,S,18174315,1003044,+39.7513919,-079.8934867
15475,15475,B5,G6350,S,8371061,0,+39.9516482,-079.8775450
15476,15476,B5,G6350,S,98155,0,+39.8697302,-079.9206113
15477,15477,B5,G6350,S,483218,192042,+40.0782027,-079.8639659
15478,15478,B5,G6350,S,162628966,12003,+39.7874620,-079.8046571
15479,15479,B5,G6350,S,54971707,769475,+40.1512374,-079.7075391
83832,83832,B5,G6350,S,376942642,45325,+46.5522942,-116.9095669
98683,98683,B5,G6350,S,18798466,1305963,+45.6032866,-122.5101704
83833,83833,B5,G6350,S,276065988,65605074,+47.5099530,-116.7183681
83834,83834,B5,G6350,S,257684606,75722,+46.9905748,-116.6377750
98684,98684,B5,G6350,S,18060285,7161,+45.6305560,-122.5148386
98685,98685,B5,G6350,S,25201046,387912,+45.7152107,-122.6931645
83835,83835,B5,G6350,S,276290248,16375836,+47.7969501,-116.6602505
98686,98686,B5,G6350,S,29787521,10880,+45.7233917,-122.6243971
83836,83836,B5,G6350,S,243084342,53094364,+48.2509534,-116.2689580
83837,83837,B5,G6350,S,178794418,263640,+47.5065367,-116.1096399
83839,83839,B5,G6350,S,282341552,2197488,+47.6094958,-116.1638158
83840,83840,B5,G6350,S,217879,0,+48.3105725,-116.5151667
83841,83841,B5,G6350,S,12893486,0,+48.2014659,-116.7511328
83842,83842,B5,G6350,S,50485303,4666373,+47.4448367,-116.5465482
98801,98801,B5,G6350,S,420538078,9894504,+47.4235936,-120.3366333
83843,83843,B5,G6350,S,312881028,93234,+46.7222448,-116.9401578
83844,83844,B5,G6350,S,91011,0,+46.7300690,-117.0147815
83845,83845,B5,G6350,S,243695557,1828314,+48.8045714,-116.0911332
83846,83846,B5,G6350,S,122681564,244388,+47.4807132,-115.7672557
98802,98802,B5,G6350,S,464788149,8089072,+47.4860902,-120.1803283
98811,98811,B5,G6350,S,13430506,0,+47.7138546,-120.3762963
83847,83847,B5,G6350,S,294759878,1286086,+48.5778594,-116.4490927
83848,83848,B5,G6350,S,81977027,9245722,+48.6416060,-116.9932307
98812,98812,B5,G6350,S,686950125,23490554,+48.1815589,-119.7481112
83849,83849,B5,G6350,S,50502039,107152,+47.5380985,-115.9919592
83850,83850,B5,G6350,S,180506707,44803,+47.4543390,-116.2340949
98813,98813,B5,G6350,S,305941729,19086622,+48.0406336,-119.5605928
98814,98814,B5,G6350,S,388521745,340651,+48.2068969,-120.1582564
83851,83851,B5,G6350,S,313188007,4580194,+47.2995638,-116.9218881
83852,83852,B5,G6350,S,4027153,9747,+48.3071086,-116.5426875
98815,98815,B5,G6350,S,307758263,864936,+47.4605749,-120.4782827
98816,98816,B5,G6350,S,1027780065,106218047,+48.0028762,-120.3396781
57341,57341,B5,G6350,S,654178903,1565349,+44.0946673,-099.1179782
57342,57342,B5,G6350,S,414412849,21922714,+43.2446247,-098.7012467
57344,57344,B5,G6350,S,89307411,905614,+43.4637542,-098.6538021
57345,57345,B5,G6350,S,1701027894,7651370,+44.5783810,-099.4444009
57346,57346,B5,G6350,S,133847163,5887016,+44.2407305,-099.6000692
57348,57348,B5,G6350,S,654057674,995097,+44.6255689,-098.3722201
57349,57349,B5,G6350,S,601915323,1172717,+44.0300967,-097.5808001
57350,57350,B5,G6350,S,796463799,13599883,+44.4043157,-098.1992906
57353,57353,B5,G6350,S,804919249,546304,+44.3584207,-097.8420358
57355,57355,B5,G6350,S,1012575635,6055000,+43.7836075,-098.9314441
57356,57356,B5,G6350,S,392027226,38941305,+43.1581698,-098.5296078
57358,57358,B5,G6350,S,2450553,0,+44.0753499,-098.4219207
57359,57359,B5,G6350,S,432883845,328521,+43.9028719,-098.1826217
57361,57361,B5,G6350,S,7462929,0,+42.9969862,-098.4292163
57362,57362,B5,G6350,S,1296874624,3763784,+44.4938565,-099.0744494
57363,57363,B5,G6350,S,463228035,122332,+43.6804871,-098.2555204
57364,57364,B5,G6350,S,342444,0,+43.4290992,-098.6068989
57365,57365,B5,G6350,S,160003480,24672415,+43.8113272,-099.4164276
57366,57366,B5,G6350,S,578596653,672360,+43.3770976,-097.9464912
57367,57367,B5,G6350,S,9607220,695987,+43.0655064,-098.5190190
57368,57368,B5,G6350,S,608401220,1696971,+43.7495092,-098.4720971
57369,57369,B5,G6350,S,1148518234,66167325,+43.4207511,-098.9530123
57370,57370,B5,G6350,S,550349536,14993703,+43.7894606,-099.1658570
57371,57371,B5,G6350,S,512590029,818398,+44.4131593,-099.2722051
57373,57373,B5,G6350,S,528427453,225337,+44.5306480,-098.8782859
57374,57374,B5,G6350,S,195018971,1267029,+43.7533476,-097.5991262
57375,57375,B5,G6350,S,377534285,104262,+43.5564139,-098.4799192
57376,57376,B5,G6350,S,405548661,140197,+43.2175016,-097.9372649
57379,57379,B5,G6350,S,139532681,208949,+44.2536123,-098.5556555
60408,60408,B5,G6350,S,19348396,534405,+41.2637395,-088.2155360
35501,35501,B5,G6350,S,129293282,1231574,+33.8189104,-087.2927495
35503,35503,B5,G6350,S,206427290,5102997,+33.9366877,-087.3053012
60409,60409,B5,G6350,S,19273108,322264,+41.6136412,-087.5521219
35504,35504,B5,G6350,S,250852769,8380722,+33.8941350,-087.1708124
35540,35540,B5,G6350,S,190976796,1506928,+34.2346933,-087.2097196
35541,35541,B5,G6350,S,173716884,21674645,+34.0813255,-087.1743487
60410,60410,B5,G6350,S,64204381,6187403,+41.4236044,-088.2020420
35542,35542,B5,G6350,S,143285615,295257,+33.7190139,-087.6759876
35543,35543,B5,G6350,S,96832570,581885,+34.2111552,-087.7584351
35544,35544,B5,G6350,S,185883645,56917,+33.9599854,-088.0171372
35545,35545,B5,G6350,S,3321507,0,+33.6515459,-087.9348799
35546,35546,B5,G6350,S,572816412,1067973,+33.6194250,-087.5427142
35548,35548,B5,G6350,S,168545521,256180,+34.0564193,-087.7504848
35549,35549,B5,G6350,S,299758259,818921,+33.8513429,-087.5449052
60411,60411,B5,G6350,S,81995595,455119,+41.5087744,-087.5903141
35550,35550,B5,G6350,S,170440597,3558944,+33.7454293,-087.1604661
60415,60415,B5,G6350,S,5954577,0,+41.7029673,-087.7788635
35552,35552,B5,G6350,S,154435498,0,+34.0722777,-088.1422032
35553,35553,B5,G6350,S,368905297,10172925,+34.1268793,-087.3831356
60416,60416,B5,G6350,S,57874675,2673436,+41.2939077,-088.2831008
35554,35554,B5,G6350,S,133631575,195964,+33.8857273,-087.6716784
60417,60417,B5,G6350,S,100837942,106002,+41.4275852,-087.5861488
35555,35555,B5,G6350,S,818337475,4404009,+33.6585121,-087.8156370
35559,35559,B5,G6350,S,1698657,0,+33.9054845,-087.7281429
60419,60419,B5,G6350,S,10889552,128522,+41.6291485,-087.5987970
35563,35563,B5,G6350,S,268930118,117221,+33.9776081,-087.9037219
60420,60420,B5,G6350,S,260423722,264551,+41.0879681,-088.4180846
35564,35564,B5,G6350,S,174185296,338122,+34.2588330,-087.8452598
60421,60421,B5,G6350,S,105571573,416408,+41.4311817,-088.0997101
60422,60422,B5,G6350,S,10903427,0,+41.5369711,-087.6841022
88115,88115,B5,G6350,S,4170932,26000,+33.9308770,-103.3454974
88116,88116,B5,G6350,S,3657352859,4302037,+33.9157001,-103.8788324
88118,88118,B5,G6350,S,465265699,596611,+34.2295414,-103.6894863
71671,71671,B5,G6350,S,477916450,1554961,+33.6020058,-092.0960177
71674,71674,B5,G6350,S,630354529,44860353,+33.8370035,-091.1752062
71675,71675,B5,G6350,S,438817484,1599359,+33.5917485,-091.9381907
71676,71676,B5,G6350,S,272593608,2847588,+33.0521523,-091.5675801
71677,71677,B5,G6350,S,20260323,332759,+33.7619093,-091.4806426
73034,73034,B5,G6350,S,140302397,6492624,+35.7033330,-097.4335948
71701,71701,B5,G6350,S,740274901,6565474,+33.5864631,-092.8196903
71711,71711,B5,G6350,S,6024083,0,+33.6375487,-092.7202514
73036,73036,B5,G6350,S,474828894,3050874,+35.5093912,-097.9597688
71720,71720,B5,G6350,S,386878532,189757,+33.7862116,-092.6546807
71722,71722,B5,G6350,S,46481277,225886,+33.7217911,-093.1746809
71724,71724,B5,G6350,S,3067413,2082899,+33.3277758,-092.5356750
73038,73038,B5,G6350,S,387208139,15980279,+35.1244971,-098.4512982
71725,71725,B5,G6350,S,369977309,38285,+34.0496302,-092.5579370
71726,71726,B5,G6350,S,500161997,10149287,+33.6723409,-092.9860569
73040,73040,B5,G6350,S,606446649,1405812,+35.6455633,-098.3752250
73041,73041,B5,G6350,S,271478443,1392823,+35.0422877,-098.8761150
73042,73042,B5,G6350,S,275681454,686880,+35.2228480,-098.2470012
73043,73043,B5,G6350,S,49669103,752,+35.7342406,-098.4036549
73044,73044,B5,G6350,S,681550331,6492892,+35.8595633,-097.4225272
71730,71730,B5,G6350,S,1183647078,5000105,+33.1990299,-092.6270756
71740,71740,B5,G6350,S,477856788,236974,+33.0768706,-093.1673539
73045,73045,B5,G6350,S,171433795,1929354,+35.5142705,-097.1505296
73047,73047,B5,G6350,S,391348164,1839517,+35.4568162,-098.3151150
71742,71742,B5,G6350,S,472529443,1297646,+33.8526724,-092.4488868
73048,73048,B5,G6350,S,484572094,787635,+35.4965804,-098.5462729
71743,71743,B5,G6350,S,534578883,598328,+33.8893330,-093.0977930
07029,07029,B5,G6350,S,3390135,357822,+40.7436201,-074.1549013
07030,07030,B5,G6350,S,3223688,0,+40.7452947,-074.0321125
20646,20646,B5,G6350,S,213654466,1853408,+38.5242749,-077.0006598
07031,07031,B5,G6350,S,6437476,121260,+40.7862555,-074.1262199
07032,07032,B5,G6350,S,22916001,3030660,+40.7523319,-074.1230925
20650,20650,B5,G6350,S,156931721,30912033,+38.2686537,-076.6331574
25309,25309,B5,G6350,S,91501078,416824,+38.3086475,-081.7495307
07851,07851,B5,G6350,S,17361742,896456,+41.2314363,-074.8468275
21213,21213,B5,G6350,S,8838038,1899,+39.3150310,-076.5774287
07852,07852,B5,G6350,S,7877282,143304,+40.8832685,-074.6680293
07853,07853,B5,G6350,S,87955641,669495,+40.7807545,-074.7892381
07856,07856,B5,G6350,S,9050885,1874726,+40.9162091,-074.6266329
93528,93528,B5,G6350,S,9839019,0,+35.3716039,-117.6433206
93529,93529,B5,G6350,S,79303879,6825738,+37.8155065,-119.0956467
93530,93530,B5,G6350,S,2361598,0,+36.4758303,-117.8601155
93531,93531,B5,G6350,S,88879339,20149,+35.2219064,-118.5825655
93532,93532,B5,G6350,S,294415598,1045304,+34.6898481,-118.5336886
93534,93534,B5,G6350,S,45949585,1026721,+34.7133329,-118.1527878
93535,93535,B5,G6350,S,668095795,236523,+34.7136561,-117.8646602
93536,93536,B5,G6350,S,628772513,2261734,+34.7473903,-118.3692485
13744,13744,B5,G6350,S,30009781,10155,+42.2434942,-075.9079990
17876,17876,B5,G6350,S,4799224,99237,+40.8581622,-076.8257828
17878,17878,B5,G6350,S,54597904,574137,+41.1760183,-076.3234885
17880,17880,B5,G6350,S,321697,0,+40.8922094,-077.1217549
17881,17881,B5,G6350,S,12312419,10731,+40.7831713,-076.6694134
17884,17884,B5,G6350,S,1278765,11602,+41.0559593,-076.6695215
17885,17885,B5,G6350,S,28040623,402376,+40.8663452,-077.3140169
17886,17886,B5,G6350,S,2522776,0,+41.0167090,-076.8752043
17887,17887,B5,G6350,S,2920319,50989,+41.1291859,-076.9328770
17888,17888,B5,G6350,S,7373768,36138,+40.8067750,-076.3784792
17889,17889,B5,G6350,S,58780384,609119,+40.8777395,-076.9212820
17901,17901,B5,G6350,S,202087324,904249,+40.6838282,-076.2775415
17920,17920,B5,G6350,S,11510673,76980,+40.8196419,-076.3269087
17921,17921,B5,G6350,S,97757769,83756,+40.7515747,-076.3605859
17922,17922,B5,G6350,S,78716082,1626143,+40.5824917,-076.1106462
17923,17923,B5,G6350,S,22461756,47142,+40.6328734,-076.3199144
17925,17925,B5,G6350,S,2531379,803,+40.7547972,-076.0725045
17929,17929,B5,G6350,S,2608389,0,+40.6307028,-076.1940391
17930,17930,B5,G6350,S,7920120,0,+40.7086755,-076.1153464
14604,14604,B5,G6350,S,944997,45101,+43.1566963,-077.6052475
14605,14605,B5,G6350,S,4681332,57766,+43.1684282,-077.6026417
14606,14606,B5,G6350,S,25199671,177286,+43.1710468,-077.6979535
14607,14607,B5,G6350,S,4364436,0,+43.1507764,-077.5864347
14608,14608,B5,G6350,S,4530207,216426,+43.1540993,-077.6229302
14609,14609,B5,G6350,S,18792415,2113829,+43.1770929,-077.5548730
14610,14610,B5,G6350,S,11220850,120823,+43.1423586,-077.5453724
14611,14611,B5,G6350,S,7496773,57105,+43.1483163,-077.6469871
14612,14612,B5,G6350,S,44063592,7296639,+43.2663334,-077.6766964
66208,66208,B5,G6350,S,16868819,2474,+38.9975285,-094.6283693
66209,66209,B5,G6350,S,15994774,42610,+38.8996000,-094.6383583
66210,66210,B5,G6350,S,15709369,84964,+38.9221866,-094.7045898
66211,66211,B5,G6350,S,11528023,86714,+38.9251198,-094.6356242
66212,66212,B5,G6350,S,19879081,51726,+38.9555653,-094.6798754
66213,66213,B5,G6350,S,19621116,58768,+38.8988588,-094.7082193
66214,66214,B5,G6350,S,10127688,13892,+38.9601925,-094.7119690
66215,66215,B5,G6350,S,20405255,37940,+38.9577013,-094.7442687
66216,66216,B5,G6350,S,20231060,162559,+39.0135649,-094.7415626
66217,66217,B5,G6350,S,24281889,1083853,+39.0095212,-094.7822870
66218,66218,B5,G6350,S,23315113,210928,+39.0206898,-094.8188021
00757,00757,B5,G6350,S,77271796,5584962,+17.9954412,-066.3913342
00765,00765,B5,G6350,S,49323170,1735817,+18.1300959,-065.4393694
00766,00766,B5,G6350,S,103701681,3739019,+18.1331969,-066.4766587
00767,00767,B5,G6350,S,143501373,6804952,+18.0694887,-065.8961605
00769,00769,B5,G6350,S,198169783,37652,+18.1037997,-066.3575862
00771,00771,B5,G6350,S,87591125,32509,+18.1871483,-065.8711890
00772,00772,B5,G6350,S,37965382,13642543,+18.4389438,-065.9052201
00773,00773,B5,G6350,S,62966801,2572548,+18.3428877,-065.7231087
00775,00775,B5,G6350,S,27346542,33429242,+18.3265989,-065.3077200
00777,00777,B5,G6350,S,68844359,327694,+18.2241334,-065.9085417
00778,00778,B5,G6350,S,76776791,1115814,+18.2640763,-065.9785097
00780,00780,B5,G6350,S,52112380,777901,+18.1028340,-066.5681048
00782,00782,B5,G6350,S,69008756,319739,+18.2257085,-066.2216326
00783,00783,B5,G6350,S,108367774,16284,+18.3039098,-066.3261795
00784,00784,B5,G6350,S,143879080,16274804,+18.0107138,-066.1336146
00786,00786,B5,G6350,S,666251,0,+18.1554242,-066.2299072
00791,00791,B5,G6350,S,95737499,2852905,+18.1367817,-065.8214763
00794,00794,B5,G6350,S,91419779,77812,+18.2000184,-066.3092822
00795,00795,B5,G6350,S,119806322,958175,+18.0604942,-066.5006238
00901,00901,B5,G6350,S,2535590,30548,+18.4653693,-066.1046134
00906,00906,B5,G6350,S,8247,0,+18.4644597,-066.0949949
00907,00907,B5,G6350,S,3118632,347419,+18.4525526,-066.0778379
00909,00909,B5,G6350,S,1580959,49304,+18.4416104,-066.0671322
00911,00911,B5,G6350,S,1232509,0,+18.4511592,-066.0561992
55447,55447,B5,G6350,S,22848129,1500214,+45.0010956,-093.4895611
55448,55448,B5,G6350,S,28117636,442792,+45.1936028,-093.3004455
55449,55449,B5,G6350,S,55924246,2191802,+45.1754521,-093.1814138
55450,55450,B5,G6350,S,9683582,17413,+44.8793128,-093.2252846
55454,55454,B5,G6350,S,1620925,139607,+44.9695244,-093.2412190
55455,55455,B5,G6350,S,687251,132300,+44.9719823,-093.2334415
55601,55601,B5,G6350,S,40796102,1676427,+47.2356375,-091.3659531
55602,55602,B5,G6350,S,347572473,13717328,+47.3498713,-091.8864569
55603,55603,B5,G6350,S,934655672,33901315,+47.5464991,-091.2511866
55604,55604,B5,G6350,S,2305529247,340229697,+47.9790982,-090.5996087
55605,55605,B5,G6350,S,186371800,26715386,+47.9652885,-089.7371330
55606,55606,B5,G6350,S,339878177,8832587,+47.9345160,-089.9888589
55607,55607,B5,G6350,S,1145580578,32615144,+47.5631905,-091.4173243
55609,55609,B5,G6350,S,9237805,18822,+46.9693182,-091.7738777
55612,55612,B5,G6350,S,419984678,30850099,+47.7697243,-090.7014415
55613,55613,B5,G6350,S,223982735,5122293,+47.5816307,-090.9221638
55614,55614,B5,G6350,S,631467800,39431140,+47.3682434,-091.3759953
55615,55615,B5,G6350,S,285898867,11196565,+47.7641421,-090.8957479
47325,47325,B5,G6350,S,52682804,330796,+39.6911625,-085.0202426
47326,47326,B5,G6350,S,173171609,187696,+40.5486799,-084.9672660
47327,47327,B5,G6350,S,141383615,1351595,+39.8274279,-085.1751008
47330,47330,B5,G6350,S,153986130,725372,+39.7862491,-085.0222564
47331,47331,B5,G6350,S,493090931,3577368,+39.6240838,-085.1573380
47334,47334,B5,G6350,S,68841124,325816,+40.1186816,-085.5245944
47335,47335,B5,G6350,S,1248729,28557,+39.8125369,-085.2051750
47336,47336,B5,G6350,S,121656172,124543,+40.3866661,-085.2103598
47337,47337,B5,G6350,S,477786,0,+39.8024764,-085.4372760
47338,47338,B5,G6350,S,72518018,627179,+40.3423836,-085.3374555
47339,47339,B5,G6350,S,34346207,25874,+39.9997007,-085.1348685
47340,47340,B5,G6350,S,138638929,274115,+40.1807571,-085.1336635
47341,47341,B5,G6350,S,94645244,82884,+39.9723195,-084.8917344
47342,47342,B5,G6350,S,129533430,276028,+40.3285804,-085.5079828
11967,11967,B5,G6350,S,29337258,2259503,+40.7947779,-072.8754767
08341,08341,B5,G6350,S,6335156,2159,+39.5254243,-074.9530204
08343,08343,B5,G6350,S,86225645,439869,+39.6363478,-075.1675605
08344,08344,B5,G6350,S,63834811,751419,+39.5617448,-074.9860375
08345,08345,B5,G6350,S,52384806,5990744,+39.2824275,-075.1604090
08346,08346,B5,G6350,S,9801343,17360,+39.5682653,-074.8491660
08348,08348,B5,G6350,S,3759066,272620,+39.3099326,-074.9713647
21811,21811,B5,G6350,S,260746792,32246571,+38.3188766,-075.2167413
08349,08349,B5,G6350,S,105049855,8325955,+39.2738645,-075.0713073
08350,08350,B5,G6350,S,10347079,29077,+39.4930009,-074.8918203
08352,08352,B5,G6350,S,761762,0,+39.4757319,-075.1279798
08353,08353,B5,G6350,S,3116143,1564,+39.4624183,-075.2924402
29482,29482,B5,G6350,S,6665116,14805547,+32.7645018,-079.8549872
29483,29483,B5,G6350,S,350319972,411772,+33.0570386,-080.1821609
